ao_hechos;mes_hechos;fecha_hechos;delito;categoria_delito;fiscalia;agencia;unidad_investigacion;alcaldia_hechos;colonia_hechos;ao_inicio;mes_inicio;fecha_inicio;calle_hechos;calle_hechos2;longitud;latitud;geopoint
2019;Mayo;2019-05-08 11:40;LESIONES INTENCIONALES POR ARMA BLANCA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-9;UI-2SD;IZTAPALAPA;REFORMA POLÍTICA;2019;Mayo;2019-05-08 17:04;ERMITA IZTAPALAPA;REFORMA AERONAUTICA;-99.0279603800925;19.3443550987144;19.3443550987,-99.0279603801
2019;Mayo;2019-05-07 22:00;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;JUZGADOS FAMILIARES;75TER;2 S/D;COYOACAN;CULHUACÁN CTM SECCIÓN IX;2019;Mayo;2019-05-08 17:26;1ER RETORNO DE ROSARIO CASTELLANOS;NA;-99.1043554002742;19.3094420971706;19.3094420972,-99.1043554003
2019;Mayo;2019-05-08 16:10;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MAGDALENA CONTRERAS;MC-2;UI-2CD;LA MAGDALENA CONTRERAS;SAN NICOLÁS TOTOLAPAN;2019;Mayo;2019-05-08 17:32;PRIVADA  CAPULINES;JACARANDAS;-99.2454718566558;19.2911281428872;19.2911281429,-99.2454718567
2019;Mayo;2019-05-08 13:30;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN XOCHIMILCO;XO-2;UI-1SD;XOCHIMILCO;SAN LORENZO ATEMOAYA;2019;Mayo;2019-05-08 17:32;AV. 16 DE SEPTIEMBRE;CAMINO VIEJO A SAN LUCAS;-99.1047174998996;19.2481529978257;19.2481529978,-99.1047174999
2019;Mayo;2019-05-07 16:00;DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN AZCAPOTZALCO;AZ-4;UI-2SD;AZCAPOTZALCO;CENTRO DE AZCAPOTZALCO;2019;Mayo;2019-05-08 17:33;ESPERANZA;BELISARIO DOMINGUEZ Y RAYON;-99.1846107076661;19.4821468317247;19.4821468317,-99.1846107077
2019;Mayo;2019-05-06 19:00;ROBO DE MOTOCICLETA CON VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;INVESTIGACIÓN EN MIGUEL HIDALGO;MH-1;UI-1SD;MIGUEL HIDALGO;TLAXPANA;2019;Mayo;2019-05-08 17:35;AV MARINA NACIONAL;NA;-99.17127090019;19.4370736013561;19.4370736014,-99.1712709002
2019;Mayo;2019-05-08 10:00;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-6;UI-2CD;IZTAPALAPA;LOMAS DE SAN LORENZO;2019;Mayo;2019-05-08 17:44;AVENIDA REFORMA;NA;-99.0708354554421;19.3236410715048;19.3236410715,-99.0708354554
2019;Abril;2019-04-10 10:00;USURPACIÓN DE IDENTIDAD;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN TLALPAN;TLP-2;UI-2CD;TLALPAN;SANTO TOMAS AJUSCO;2019;Mayo;2019-05-08 17:45;CERRADA DE ENCINOS;NA;-99.2110831003907;19.2141045023072;19.2141045023,-99.2110831004
2019;Mayo;2019-05-07 17:00;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-2;UI-2SD;CUAUHTEMOC;GUERRERO;2019;Mayo;2019-05-08 17:52;ALLENDE;NA;-99.1366368683756;19.448432665097;19.4484326651,-99.1366368684
2019;Mayo;2019-05-07 23:15;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-3;UI-2SD;BENITO JUAREZ;PIEDAD NARVARTE;2019;Mayo;2019-05-08 17:53;AVENDIA OBRERO MUNDIAL;AVENIDA CUAUHTEMOC;-99.1554770000518;19.4018842996261;19.4018842996,-99.1554770001
2019;Mayo;2019-05-07 17:00;ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN AZCAPOTZALCO;AZ-1;UI-2SD;AZCAPOTZALCO;SANTA BÁRBARA;2019;Mayo;2019-05-08 17:59;CORREGIDORA;ESCANDON;-99.1801638929785;19.4961983492081;19.4961983492,-99.180163893
2019;Abril;2019-04-25 18:00;DESPOJO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-9;UI-2SD;IZTAPALAPA;ACULCO;2019;Mayo;2019-05-08 18:01;SINALOA;NA;-99.1031803995959;19.3771007962842;19.3771007963,-99.1031803996
2019;Abril;2019-04-27 22:20;DAÑO EN PROPIEDAD AJENA INTENCIONAL;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAJIMALPA;CJ-1;UI-1SD;CUAJIMALPA DE MORELOS;SAN JOSÉ DE LOS CEDROS;2019;Mayo;2019-05-08 18:01;PINO;NA;-99.2886795948607;19.3714843665986;19.3714843666,-99.2886795949
2019;Mayo;2019-05-07 11:45;ROBO DE MOTOCICLETA SIN VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-1;UI-1SD;BENITO JUAREZ;NOCHEBUENA;2019;Mayo;2019-05-08 18:04;ATLANTA;BOSTON;-99.1785943998239;19.3803569017283;19.3803569017,-99.1785943998
2019;Mayo;2019-05-08 09:45;LESIONES INTENCIONALES POR ARMA BLANCA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-8;UI-2CD;IZTAPALAPA;LOMAS DE SAN LORENZO;2019;Mayo;2019-05-08 18:06;AV. REFORMA;NA;-99.0683772002352;19.3216059006444;19.3216059006,-99.0683772002
2019;Mayo;2019-05-06 10:45;LESIONES INTENCIONALES POR GOLPES;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-8;UI-2SD;GUSTAVO A MADERO;INFONAVIT CAMINO SAN JUAN DE ARAGON;2019;Mayo;2019-05-08 18:13;ANDADOR ESPIGON;NA;-99.0824578997994;19.4731732982853;19.4731732983,-99.0824578998
2018;Junio;2018-06-01 17:00;VIOLACION EQUIPARADA;VIOLACIÓN;INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES;FDS-6;FDS-6-02;LA MAGDALENA CONTRERAS;EL TORO;2019;Mayo;2019-05-08 18:14;CAMELIA;NA;-99.2470343470681;19.3132169316997;19.3132169317,-99.2470343471
2019;Mayo;2019-05-08 11:52;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MIGUEL HIDALGO;MH-2;UI-1SD;MIGUEL HIDALGO;CUAUHTÉMOC PENSIL;2019;Mayo;2019-05-08 18:20;DANIEL  CABRERA;LAGO  NAUR;-99.1941435480703;19.4462330048953;19.4462330049,-99.1941435481
2019;Mayo;2019-05-08 14:30;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-4;UI-2SD;CUAUHTEMOC;CENTRO;2019;Mayo;2019-05-08 18:27;AV. JUAREZ;NA;-99.1488637996509;19.4355103020321;19.435510302,-99.1488637997
2019;Mayo;2019-05-08 15:30;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MIGUEL HIDALGO;MH-1;UI-1SD;MIGUEL HIDALGO;UN HOGAR PARA NOSOTROS;2019;Mayo;2019-05-08 18:36;SALVADOR DIAZ MIRON;JOSE PARRES;-99.1711756156166;19.4509344048845;19.4509344049,-99.1711756156
2019;Mayo;2019-05-06 01:00;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN COYOACÁN;COY-4;UI-2SD;COYOACAN;PEDREGAL DE SANTO DOMINGO;2019;Mayo;2019-05-08 18:37;TOLTECAS;NA;-99.1628026418672;19.3230939165738;19.3230939166,-99.1628026419
2019;Mayo;2019-05-08 13:00;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES;59;UI-2CD;IZTAPALAPA;LOMAS DE LA ESTANCIA;2019;Mayo;2019-05-08 18:37;CALLEJON VENUS;NA;-99.0113945656593;19.3329057843513;19.3329057844,-99.0113945657
2019;Abril;2019-04-29 16:20;TENTATIVA DE ROBO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN AZCAPOTZALCO;AZ-4;UI-2SD;CUAUHTEMOC;AMPLIACIÓN ASTURIAS;2019;Mayo;2019-05-08 18:39;VENTURA G. TENA;ANDRES MOLINA ENRIQUEZ;-99.1288852176774;19.4056297924996;19.4056297925,-99.1288852177
2019;Mayo;2019-05-08 10:00;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-3;UI-2SD;BENITO JUAREZ;SAN SIMÓN TICUMAC;2019;Mayo;2019-05-08 18:39;AVENIDA SANTA CRUZ;NA;-99.1444553652732;19.3714942510561;19.3714942511,-99.1444553653
2019;Mayo;2019-05-08 05:00;PERDIDA DE LA VIDA POR OTRAS CAUSAS;HECHO NO DELICTIVO;INVESTIGACIÓN EN ÁLVARO OBREGÓN;AO-2;UI-2SD;ALVARO OBREGON;NA;2019;Mayo;2019-05-08 18:44;SE IGNORA LUGAR DE HECHOS;HOSPITAL GRAL. DR. ENRIQUE CABRERA;NA;NA;
2019;Mayo;2019-05-08 17:50;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-2;UI-2CD;CUAUHTEMOC;CENTRO;2019;Mayo;2019-05-08 18:47;REPUBLICA DE COLOMBIA;NA;-99.1299707999539;19.4381801981775;19.4381801982,-99.1299708
2019;Mayo;2019-05-08 07:45;ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-6;UI-2CD;IZTAPALAPA;TEPALCATES;2019;Mayo;2019-05-08 18:47;IGNACIO ZARAGOZA;NA;-99.054478185121;19.39539367518;19.3953936752,-99.0544781851
2019;Mayo;2019-05-03 17:30;TENTATIVA DE EXTORSION;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MAGDALENA CONTRERAS;MC-2;UI-2CD;LA MAGDALENA CONTRERAS;EL TORO;2019;Mayo;2019-05-08 18:50;AVENIDA SAN JERONIMO;NA;-99.2462229996332;19.3094058993392;19.3094058993,-99.2462229996
2019;Mayo;2019-05-04 19:45;FRAUDE;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-9;UI-2SD;IZTAPALAPA;CARLOS HANK GONZALEZ;2019;Mayo;2019-05-08 18:51;PLAN DE AYALA;NA;-99.0473176243893;19.3338385657059;19.3338385657,-99.0473176244
2019;Mayo;2019-05-04 16:00;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-6;UI-2CD;GUSTAVO A MADERO;GUADALUPE TEPEYAC;2019;Mayo;2019-05-08 18:52;AV FERROCARRIL HIDALGO;HENRY FORD;-99.1160037603996;19.4692226503987;19.4692226504,-99.1160037604
2019;Abril;2019-04-15 07:30;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;INVESTIGACIÓN EN CUAUHTEMOC;CUH-6;UI-2SD;CUAUHTEMOC;BUENAVISTA;2019;Mayo;2019-05-08 18:52;CAMELIA;NA;-99.1472636220268;19.4471425915609;19.4471425916,-99.147263622
2013;Agosto;2013-08-14 12:00;FRAUDE;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS FINANCIEROS;T;UI-1SD;CUAUHTEMOC;DOCTORES;2019;Mayo;2019-05-08 18:53;SE DESCONOCE;NA;-99.1483826996439;19.4179232023247;19.4179232023,-99.1483826996
2019;Mayo;2019-05-08 15:00;ROBO DE DOCUMENTOS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-3;UI-2SD;BENITO JUAREZ;AMÉRICAS UNIDAS;2019;Mayo;2019-05-08 18:55;CALZADA DE TLALPAN;NA;-99.1402424999152;19.3800075959311;19.3800075959,-99.1402424999
2019;Febrero;2019-02-27 12:00;USURPACIÓN DE IDENTIDAD;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-1;UI-2SD;CUAUHTEMOC;ATLAMPA;2019;Mayo;2019-05-08 19:00;NOPAL;NA;-99.1525656569299;19.4587451112082;19.4587451112,-99.1525656569
2019;Mayo;2019-05-08 10:35;DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-6;UI-2SD;CUAUHTEMOC;CENTRO;2019;Mayo;2019-05-08 19:01;VICTORIA;BALDERAS;-99.1479765001833;19.4322072043308;19.4322072043,-99.1479765002
2019;Mayo;2019-05-04 05:45;ROBO A PASAJERO A BORDO DE TAXI SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-3;UI-2SD;BENITO JUAREZ;NARVARTE;2019;Mayo;2019-05-08 19:05;TORRES ADALID;ANAXAGORAS;-99.157380800073;19.3895020989817;19.389502099,-99.1573808001
2019;Mayo;2019-05-08 18:00;ROBO A NEGOCIO CON VIOLENCIA;ROBO A NEGOCIO CON VIOLENCIA;INVESTIGACIÓN EN CUAUHTEMOC;CUH-2;UI-2CD;CUAUHTEMOC;BUENAVISTA;2019;Mayo;2019-05-08 19:10;PEDRO MORENO;NA;-99.1482381168555;19.4426609254919;19.4426609255,-99.1482381169
2019;Mayo;2019-05-08 09:30;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN COYOACÁN;COY-5;UI-2CD;COYOACAN;CULHUACÁN CTM SECCIÓN X;2019;Mayo;2019-05-08 19:12;HACIENDA VISTAHERMOSA;NA;-99.1102488180324;19.3057906162508;19.3057906163,-99.110248818
2018;Septiembre;2018-09-15 22:00;RESPONSABILIDAD PROFESIONAL;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-5;UI-2SD;IZTAPALAPA;UNIDAD VICENTE GUERRERO;2019;Mayo;2019-05-08 19:16;CAMPAÑA DE EBANO;ESQUINA CON COMBATE DE CELAYA;-99.0537992036451;19.3576646622573;19.3576646623,-99.0537992036
2019;Mayo;2019-05-03 14:30;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;JUZGADOS FAMILIARES;CJM-AZ;2 SIN DETENIDO;AZCAPOTZALCO;SAN MIGUEL AMANTLA;2019;Mayo;2019-05-08 19:17;SUFRAGIO EFECTIVO;NA;-99.2051666004197;19.4736247973734;19.4736247974,-99.2051666004
2018;Octubre;2018-10-31 12:00;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;INVESTIGACIÓN EN CUAUHTEMOC;CUH-6;UI-2SD;CUAUHTEMOC;CENTRO;2019;Mayo;2019-05-08 19:19;ZOCALOO DE LA CIUDAD DE MEXICO;NA;-99.1332048999555;19.4326017962583;19.4326017963,-99.1332049
2019;Abril;2019-04-15 12:00;FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MIGUEL HIDALGO;MH-3;UI-1SD;MIGUEL HIDALGO;LOMAS DE CHAPULTEPEC I SECCIÓN;2019;Mayo;2019-05-08 19:25;BOULEVARD MANUEL AVILA CAMACHO;NA;-99.2031993844486;19.4284473019252;19.4284473019,-99.2031993844
2019;Abril;2019-04-21 09:00;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;JUZGADOS FAMILIARES;75BIS;1 S/D;ALVARO OBREGON;TOLTECA;2019;Mayo;2019-05-08 19:27;CALLE 10;NA;-99.1955112910746;19.3901588328309;19.3901588328,-99.1955112911
2019;Mayo;2019-05-08 18:00;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES;57;UI-2CD;CUAUHTEMOC;CENTRO;2019;Mayo;2019-05-08 19:31;MOTOLINIA;MADERO;-99.1372812002269;19.4336211964019;19.4336211964,-99.1372812002
2019;Febrero;2019-02-01 14:00;FRAUDE;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-7;UI-2CD;IZTAPALAPA;SAN JUAN XALPA;2019;Mayo;2019-05-08 19:39;SABADEL;CEREZO;-99.0860489661452;19.3318415862202;19.3318415862,-99.0860489661
2019;Mayo;2019-05-06 20:30;TENTATIVA DE EXTORSION;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DEL DELITO DE SECUESTRO;E;2 CON DETENIDO 2 C/D;COYOACAN;CAMPESTRE CHURUBUSCO;2019;Mayo;2019-05-08 19:41;CERRO DE JESUS;NA;-99.1366480795197;19.3452474545253;19.3452474545,-99.1366480795
2019;Mayo;2019-05-07 17:30;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;JUZGADOS FAMILIARES;CJM-AZ;2 SIN DETENIDO;AZCAPOTZALCO;REYNOSA TAMAULIPAS;2019;Mayo;2019-05-08 19:41;CAMPO MORALILLO;REFINERIA SALAMANCA;-99.1865414995717;19.4948425967748;19.4948425968,-99.1865414996
2019;Mayo;2019-05-07 12:00;DELITOS AMBIENTALES;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN DELITOS AMBIENTALES Y EN MATERIA DE PROTECCIÓN URBANA;A;2 CON DETENIDO 2 C/D;CUAUHTEMOC;DOCTORES;2019;Mayo;2019-05-08 19:42;DR VILLADA;DR. GARCIA DIEGO;-99.1535001628358;19.4167785213127;19.4167785213,-99.1535001628
2019;Mayo;2019-05-08 19:00;NARCOMENUDEO POSESION SIMPLE;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-2;UI-2CD;GUSTAVO A MADERO;UNIDAD PROFESIONAL ADOLFO LOPEZ MATEOS;2019;Mayo;2019-05-08 19:53;MANUEL DE ANDA Y BARREDO;NA;-99.1360473915855;19.5008706262297;19.5008706262,-99.1360473916
2019;Mayo;2019-05-01 12:00;DESPOJO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-1;UI-1SD;BENITO JUAREZ;DEL VALLE CENTRO;2019;Mayo;2019-05-08 19:53;PILARES;AMORES;-99.1681328000203;19.3783303005211;19.3783303005,-99.1681328
2019;Marzo;2019-03-29 23:00;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN VENUSTIANO CARRANZA;VC-5;UI-1SD;VENUSTIANO CARRANZA;VALENTÍN GÓMEZ FARIAS;2019;Mayo;2019-05-08 19:57;CALLE 9;NA;-99.0958375001805;19.4160694026622;19.4160694027,-99.0958375002
2019;Abril;2019-04-22 12:30;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MIGUEL HIDALGO;MH-1;UI-1SD;MIGUEL HIDALGO;ANAHUAC;2019;Mayo;2019-05-08 19:58;LAGUNA DE GUZMAN;NA;-99.1712007593674;19.4416170040329;19.441617004,-99.1712007594
2019;Mayo;2019-05-07 12:00;LA ADMINISTRACION DE JUSTICIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN DE LOS DELITOS COMETIDOS POR SERVIDORES PUBLICOS;B;UI-2CD;IZTAPALAPA;NA;2019;Mayo;2019-05-08 20:00;SIN CALLES DEL SAP;NA;NA;NA;
2019;Mayo;2019-05-08 13:50;ABUSO SEXUAL;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES;FDS-4;FDS-4-02;GUSTAVO A MADERO;JUAN GONZÁLEZ ROMERO;2019;Mayo;2019-05-08 20:01;AV CENTENARIOGABRIEL HERNANDEZ;NA;-99.0934862954589;19.5035022645748;19.5035022646,-99.0934862955
2019;Mayo;2019-05-07 15:00;LESIONES INTENCIONALES POR GOLPES;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-4;UI-2SD;IZTAPALAPA;LEYES DE REFORMA 3A SECCIÓN;2019;Mayo;2019-05-08 20:02;AV GUERRA DE REFORMA;BATALLA DE CALPULALPAN;-99.0689322999286;19.3822505990764;19.3822505991,-99.0689322999
2019;Mayo;2019-05-08 16:00;POSESION DE VEHICULO ROBADO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DEL DELITO DE ROBO DE VEHICULOS Y TRANSPORTE;ORIENTEII;UI-2CD;XOCHIMILCO;POTRERO DE SAN BERNARDINO;2019;Mayo;2019-05-08 20:04;PROL. DIVISION DEL NORTE;AV. MUYUGUARDA;-99.1197568816051;19.2735013483388;19.2735013483,-99.1197568816
2019;Abril;2019-04-11 20:00;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-4;UI-2CD;GUSTAVO A MADERO;SALVADOR DÍAZ MIRÓN;2019;Mayo;2019-05-08 20:05;NORTE 66 A;ORIENTE 153;-99.100148399546;19.4865082021138;19.4865082021,-99.1001483995
2019;Mayo;2019-05-08 17:30;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;JUZGADOS FAMILIARES;75;UI-1SD;CUAUHTEMOC;ROMA NORTE;2019;Mayo;2019-05-08 20:08;COLIMA;SONORA;-99.1710672910754;19.4173965912913;19.4173965913,-99.1710672911
2019;Mayo;2019-05-08 15:00;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-4;UI-2SD;CUAUHTEMOC;CENTRO;2019;Mayo;2019-05-08 20:13;AV. ANILLO DE CIRCUNVALACION;GUATEMALA;-99.1243620235484;19.4339287722638;19.4339287723,-99.1243620235
2017;Febrero;2017-02-10 12:00;USURPACIÓN DE IDENTIDAD;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS FINANCIEROS;T;UI-1SD;COYOACAN;BARRIO SANTA CATARINA;2019;Mayo;2019-05-08 20:18;SIN CALLES DEL SAP (IGNACIO ALLENDE);NA;-99.1716867489438;19.3485833143106;19.3485833143,-99.1716867489
2019;Mayo;2019-05-08 13:05;DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MIGUEL HIDALGO;MH-4;UI-2SD;MIGUEL HIDALGO;POLANCO;2019;Mayo;2019-05-08 20:19;TEMISTOCLES;NA;-99.1919184387511;19.4323152804587;19.4323152805,-99.1919184388
2019;Mayo;2019-05-02 19:30;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;JUZGADOS FAMILIARES;CJM-IZP;2 SIN DETENIDO;IZTAPALAPA;EL RETOÑO;2019;Mayo;2019-05-08 20:19;AV. EMILIO CARRANZA;¿;-99.1255754457512;19.3705097514987;19.3705097515,-99.1255754458
2019;Mayo;2019-05-08 16:00;TENTATIVA DE EXTORSION;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DEL DELITO DE SECUESTRO;E;2 CON DETENIDO 2 C/D;GUSTAVO A MADERO;GERTRUDIS SÁNCHEZ 2A SECCIÓN;2019;Mayo;2019-05-08 20:20;NTE. 92;OTE. 121;-99.0967217132063;19.4673378229858;19.467337823,-99.0967217132
2019;Mayo;2019-05-03 23:30;DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MIGUEL HIDALGO;MH-2;UI-1SD;MIGUEL HIDALGO;REFORMA PENSIL;2019;Mayo;2019-05-08 20:25;CERRADA DE LAGO  ERNE,;NA;-99.1938031001473;19.4512049964031;19.4512049964,-99.1938031001
2019;Mayo;2019-05-08 12:00;ROBO A CASA HABITACION SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-3;UI-2SD;BENITO JUAREZ;POSTAL;2019;Mayo;2019-05-08 20:27;SEGUROS POSTALES;NA;-99.1407003000405;19.3893855955141;19.3893855955,-99.1407003
2019;Marzo;2019-03-15 14:00;USURPACIÓN DE IDENTIDAD;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAJIMALPA;CJ-1;UI-1SD;CUAJIMALPA DE MORELOS;CUAJIMALPA;2019;Mayo;2019-05-08 20:29;AVENIDA JUAREZ;NA;-99.2983821422499;19.3566461322799;19.3566461323,-99.2983821422
2019;Mayo;2019-05-07 13:55;FRAUDE;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MAGDALENA CONTRERAS;MC-1;UI-2SD;CUAUHTEMOC;JUÁREZ;2019;Mayo;2019-05-08 20:29;AV SEVILLA;AV CHAPULETEPEC;-99.1702157934745;19.4222509861077;19.4222509861,-99.1702157935
2019;Abril;2019-04-29 16:00;DESPOJO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN ÁLVARO OBREGÓN;AO-4;UI-2SD;ALVARO OBREGON;PROGRESO TIZAPAN;2019;Mayo;2019-05-08 20:32;SIN CALLES DELSAP (PINO);NA;-99.1958048997799;19.3384298959895;19.338429896,-99.1958048998
2019;Abril;2019-04-14 00:18;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN TLALPAN;TLP-3;UI-2CD;TLALPAN;TLALPAN CENTRO I;2019;Mayo;2019-05-08 20:47;AVENIDA SAN FERNANDO;NA;-99.1638621760404;19.2908825687122;19.2908825687,-99.163862176
2019;Mayo;2019-05-08 17:30;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-8;UI-2SD;GUSTAVO A MADERO;CUCHILLA DEL TESORO;2019;Mayo;2019-05-08 20:51;CALLE CUCHILLA DEL TESORO;AV. TEXCOCO;-99.0577722002556;19.4482954984716;19.4482954985,-99.0577722003
2019;Abril;2019-04-12 11:00;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MIGUEL HIDALGO;MH-3;UI-1SD;MIGUEL HIDALGO;LOMAS DE CHAPULTEPEC I SECCIÓN;2019;Mayo;2019-05-08 20:53;BOULEVARD MANUEL AVILA CAMACHO;NA;-99.2035993998099;19.4290975968087;19.4290975968,-99.2035993998
2019;Mayo;2019-05-07 14:30;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN COYOACÁN;COY-1;UI-2CD;ALVARO OBREGON;AGRICOLA / EX-HACIENDA DE GUADALUPE CHIMALISTAC;2019;Mayo;2019-05-08 20:55;MIGUEL A DE QUEVEDO;AV INSURGENTES;-99.1867549184283;19.3492509982647;19.3492509983,-99.1867549184
